Subject_Index,REM_Cycle_Index,Cumulative_Percentage,Cumulative_Time,REMpre,NREM,Wake,Movement,IREM,REMpost,Age
MOUSE_DARK_047,MOUSE_DARK_047_C11,48.33912037037037,20882.5,15.0,265.0,32.5,0.0,297.5,122.5,
MOUSE_DARK_047,MOUSE_DARK_047_C12,49.0625,21195.0,122.5,1450.0,4232.5,0.0,5682.5,5.0,
MOUSE_DARK_047,MOUSE_DARK_047_C13,62.5,27000.0,5.0,240.0,30.0,0.0,270.0,105.0,
MOUSE_DARK_047,MOUSE_DARK_047_C14,63.13657407407407,27275.0,105.0,427.5,37.5,0.0,465.0,82.5,
MOUSE_DARK_047,MOUSE_DARK_047_C15,64.45601851851852,27845.0,82.5,385.0,27.5,0.0,412.5,47.5,
MOUSE_DARK_047,MOUSE_DARK_047_C16,65.60185185185186,28340.0,47.5,697.5,142.5,0.0,840.0,15.0,
MOUSE_DARK_047,MOUSE_DARK_047_C17,67.65625,29227.5,15.0,192.5,25.0,0.0,217.5,30.0,
MOUSE_DARK_047,MOUSE_DARK_047_C18,68.19444444444444,29460.0,30.0,220.0,20.0,0.0,240.0,77.5,
MOUSE_DARK_047,MOUSE_DARK_047_C19,68.81944444444444,29730.0,77.5,237.5,30.0,0.0,267.5,175.0,
MOUSE_DARK_047,MOUSE_DARK_047_C20,69.61805555555556,30075.0,175.0,590.0,1117.5,0.0,1707.5,30.0,
MOUSE_DARK_047,MOUSE_DARK_047_C21,73.97569444444444,31957.5,30.0,327.5,32.5,0.0,360.0,112.5,
MOUSE_DARK_047,MOUSE_DARK_047_C22,74.87847222222223,32347.5,112.5,482.5,115.0,0.0,597.5,12.5,
MOUSE_DARK_047,MOUSE_DARK_047_C23,76.52199074074075,33057.5,12.5,140.0,27.5,0.0,167.5,10.0,
MOUSE_DARK_047,MOUSE_DARK_047_C24,76.9386574074074,33237.5,10.0,62.5,15.0,0.0,77.5,82.5,
MOUSE_DARK_047,MOUSE_DARK_047_C25,77.14120370370371,33325.0,82.5,277.5,45.0,0.0,322.5,25.0,
MOUSE_DARK_047,MOUSE_DARK_047_C26,78.0787037037037,33730.0,25.0,555.0,667.5,0.0,1222.5,42.5,
MOUSE_DARK_047,MOUSE_DARK_047_C27,80.96643518518518,34977.5,42.5,192.5,67.5,0.0,260.0,52.5,
MOUSE_DARK_047,MOUSE_DARK_047_C28,81.66666666666667,35280.0,52.5,155.0,35.0,0.0,190.0,47.5,
MOUSE_DARK_047,MOUSE_DARK_047_C29,82.22800925925927,35522.5,47.5,905.0,3767.5,0.0,4672.5,42.5,
MOUSE_DARK_047,MOUSE_DARK_047_C30,93.15393518518519,40242.5,42.5,387.5,42.5,0.0,430.0,122.5,
MOUSE_DARK_047,MOUSE_DARK_047_C31,94.24768518518518,40715.0,122.5,487.5,62.5,0.0,550.0,52.5,
MOUSE_DARK_047,MOUSE_DARK_047_C32,95.80439814814815,41387.5,52.5,280.0,1480.0,0.0,1760.0,,
MOUSE_DARK_048,MOUSE_DARK_048_C1,23.327546296296298,10077.5,42.5,470.0,77.5,0.0,547.5,77.5,
MOUSE_DARK_048,MOUSE_DARK_048_C2,24.693287037037038,10667.5,77.5,532.5,2557.5,0.0,3090.0,30.0,
MOUSE_DARK_048,MOUSE_DARK_048_C3,32.02546296296296,13835.0,30.0,547.5,722.5,0.0,1270.0,30.0,
MOUSE_DARK_048,MOUSE_DARK_048_C4,35.03472222222222,15135.0,30.0,210.0,67.5,0.0,277.5,27.5,
MOUSE_DARK_048,MOUSE_DARK_048_C5,35.74652777777778,15442.5,27.5,207.5,27.5,0.0,235.0,80.0,
MOUSE_DARK_048,MOUSE_DARK_048_C6,36.354166666666664,15705.0,80.0,405.0,90.0,0.0,495.0,10.0,
MOUSE_DARK_048,MOUSE_DARK_048_C7,37.68518518518518,16280.0,10.0,167.5,42.5,0.0,210.0,10.0,
MOUSE_DARK_048,MOUSE_DARK_048_C8,38.19444444444444,16500.0,10.0,235.0,97.5,0.0,332.5,62.5,
MOUSE_DARK_048,MOUSE_DARK_048_C9,38.98726851851852,16842.5,62.5,640.0,7242.5,0.0,7882.5,25.0,
MOUSE_DARK_048,MOUSE_DARK_048_C10,57.37847222222222,24787.5,25.0,42.5,15.0,0.0,57.5,67.5,
MOUSE_DARK_048,MOUSE_DARK_048_C11,57.56944444444444,24870.0,67.5,420.0,50.0,0.0,470.0,35.0,
MOUSE_DARK_048,MOUSE_DARK_048_C12,58.813657407407405,25407.5,35.0,255.0,25.0,0.0,280.0,95.0,
MOUSE_DARK_048,MOUSE_DARK_048_C13,59.542824074074076,25722.5,95.0,605.0,45.0,0.0,650.0,87.5,
MOUSE_DARK_048,MOUSE_DARK_048_C14,61.26736111111111,26467.5,87.5,25.0,5.0,0.0,30.0,10.0,
MOUSE_DARK_048,MOUSE_DARK_048_C15,61.539351851851855,26585.0,10.0,402.5,77.5,0.0,480.0,47.5,
MOUSE_DARK_048,MOUSE_DARK_048_C16,62.673611111111114,27075.0,47.5,390.0,175.0,0.0,565.0,35.0,
MOUSE_DARK_048,MOUSE_DARK_048_C17,64.09143518518519,27687.5,35.0,802.5,1435.0,0.0,2237.5,75.0,
MOUSE_DARK_048,MOUSE_DARK_048_C18,69.35185185185185,29960.0,75.0,247.5,57.5,0.0,305.0,7.5,
MOUSE_DARK_048,MOUSE_DARK_048_C19,70.23148148148148,30340.0,7.5,395.0,85.0,0.0,480.0,62.5,
MOUSE_DARK_048,MOUSE_DARK_048_C20,71.35995370370371,30827.5,62.5,232.5,50.0,0.0,282.5,20.0,
MOUSE_DARK_048,MOUSE_DARK_048_C21,72.15856481481482,31172.5,20.0,167.5,32.5,0.0,200.0,17.5,
MOUSE_DARK_048,MOUSE_DARK_048_C22,72.66782407407408,31392.5,17.5,42.5,17.5,0.0,60.0,152.5,
MOUSE_DARK_048,MOUSE_DARK_048_C23,72.84722222222221,31470.0,152.5,27.5,12.5,0.0,40.0,10.0,
MOUSE_DARK_048,MOUSE_DARK_048_C24,73.29282407407408,31662.5,10.0,362.5,32.5,0.0,395.0,42.5,
MOUSE_DARK_048,MOUSE_DARK_048_C25,74.23032407407408,32067.5,42.5,180.0,27.5,0.0,207.5,162.5,
MOUSE_DARK_048,MOUSE_DARK_048_C26,74.80902777777779,32317.5,162.5,675.0,82.5,0.0,757.5,47.5,
MOUSE_DARK_048,MOUSE_DARK_048_C27,76.9386574074074,33237.5,47.5,55.0,10.0,0.0,65.0,70.0,
MOUSE_DARK_048,MOUSE_DARK_048_C28,77.19907407407408,33350.0,70.0,1105.0,3242.5,0.0,4347.5,12.5,
MOUSE_DARK_048,MOUSE_DARK_048_C29,87.42476851851852,37767.5,12.5,180.0,55.0,0.0,235.0,112.5,
MOUSE_DARK_048,MOUSE_DARK_048_C30,87.99768518518518,38015.0,112.5,447.5,62.5,0.0,510.0,140.0,
MOUSE_DARK_048,MOUSE_DARK_048_C31,89.4386574074074,38637.5,140.0,1255.0,1320.0,0.0,2575.0,12.5,
MOUSE_DARK_048,MOUSE_DARK_048_C32,95.72337962962963,41352.5,12.5,215.0,57.5,0.0,272.5,127.5,
MOUSE_DARK_048,MOUSE_DARK_048_C33,96.38310185185185,41637.5,127.5,342.5,67.5,0.0,410.0,17.5,
MOUSE_DARK_048,MOUSE_DARK_048_C34,97.62731481481481,42175.0,17.5,25.0,7.5,0.0,32.5,15.0,
MOUSE_DARK_048,MOUSE_DARK_048_C35,97.74305555555556,42225.0,15.0,72.5,10.0,0.0,82.5,10.0,
MOUSE_DARK_048,MOUSE_DARK_048_C36,97.96875,42322.5,10.0,125.0,17.5,0.0,142.5,120.0,
MOUSE_DARK_048,MOUSE_DARK_048_C37,98.32175925925925,42475.0,120.0,347.5,257.5,0.0,605.0,,
MOUSE_DARK_049,MOUSE_DARK_049_C1,2.1643518518518516,935.0,85.0,1687.5,9637.5,0.0,11325.0,32.5,
MOUSE_DARK_049,MOUSE_DARK_049_C2,28.576388888888886,12345.0,32.5,790.0,795.0,0.0,1585.0,50.0,
MOUSE_DARK_049,MOUSE_DARK_049_C3,32.320601851851855,13962.5,50.0,1395.0,5637.5,0.0,7032.5,100.0,
MOUSE_DARK_049,MOUSE_DARK_049_C4,48.71527777777778,21045.0,100.0,465.0,85.0,0.0,550.0,42.5,
MOUSE_DARK_049,MOUSE_DARK_049_C5,50.219907407407405,21695.0,42.5,590.0,392.5,0.0,982.5,22.5,
MOUSE_DARK_049,MOUSE_DARK_049_C6,52.59259259259259,22720.0,22.5,112.5,22.5,0.0,135.0,65.0,
MOUSE_DARK_049,MOUSE_DARK_049_C7,52.957175925925924,22877.5,65.0,512.5,227.5,0.0,740.0,10.0,
MOUSE_DARK_049,MOUSE_DARK_049_C8,54.82060185185185,23682.5,10.0,787.5,8672.5,0.0,9460.0,22.5,
MOUSE_DARK_049,MOUSE_DARK_049_C9,76.74189814814815,33152.5,22.5,377.5,57.5,0.0,435.0,37.5,
MOUSE_DARK_049,MOUSE_DARK_049_C10,77.80092592592592,33610.0,37.5,362.5,82.5,0.0,445.0,7.5,
MOUSE_DARK_049,MOUSE_DARK_049_C11,78.91782407407408,34092.5,7.5,115.0,32.5,0.0,147.5,32.5,
MOUSE_DARK_049,MOUSE_DARK_049_C12,79.27662037037037,34247.5,32.5,842.5,735.0,0.0,1577.5,57.5,
MOUSE_DARK_049,MOUSE_DARK_049_C13,83.00347222222221,35857.5,57.5,720.0,1080.0,0.0,1800.0,105.0,
MOUSE_DARK_049,MOUSE_DARK_049_C14,87.30324074074073,37715.0,105.0,892.5,2200.0,0.0,3092.5,70.0,
MOUSE_DARK_049,MOUSE_DARK_049_C15,94.70486111111111,40912.5,70.0,440.0,70.0,0.0,510.0,32.5,
MOUSE_DARK_049,MOUSE_DARK_049_C16,96.0474537037037,41492.5,32.5,195.0,37.5,0.0,232.5,20.0,
MOUSE_DARK_049,MOUSE_DARK_049_C17,96.66087962962962,41757.5,20.0,552.5,275.0,0.0,827.5,72.5,
MOUSE_DARK_049,MOUSE_DARK_049_C18,98.62268518518519,42605.0,72.5,125.0,397.5,0.0,522.5,,
MOUSE_DARK_050,MOUSE_DARK_050_C1,0.920138888888889,397.5,102.5,560.0,110.0,0.0,670.0,22.5,
MOUSE_DARK_050,MOUSE_DARK_050_C2,2.7083333333333335,1170.0,22.5,737.5,137.5,0.0,875.0,50.0,
MOUSE_DARK_050,MOUSE_DARK_050_C3,4.78587962962963,2067.5,50.0,482.5,40.0,0.0,522.5,42.5,
MOUSE_DARK_050,MOUSE_DARK_050_C4,6.111111111111111,2640.0,42.5,1485.0,2400.0,0.0,3885.0,107.5,
MOUSE_DARK_050,MOUSE_DARK_050_C5,15.202546296296296,6567.5,107.5,672.5,120.0,0.0,792.5,7.5,
MOUSE_DARK_050,MOUSE_DARK_050_C6,17.28587962962963,7467.5,7.5,1185.0,2122.5,0.0,3307.5,137.5,
MOUSE_DARK_050,MOUSE_DARK_050_C7,24.95949074074074,10782.5,137.5,450.0,3020.0,0.0,3470.0,22.5,
MOUSE_DARK_050,MOUSE_DARK_050_C8,33.31018518518519,14390.0,22.5,252.5,35.0,0.0,287.5,57.5,
MOUSE_DARK_050,MOUSE_DARK_050_C9,34.02777777777778,14700.0,57.5,1247.5,3490.0,0.0,4737.5,25.0,
MOUSE_DARK_050,MOUSE_DARK_050_C10,45.12731481481482,19495.0,25.0,295.0,25.0,0.0,320.0,145.0,
MOUSE_DARK_050,MOUSE_DARK_050_C11,45.925925925925924,19840.0,145.0,712.5,1040.0,0.0,1752.5,55.0,
MOUSE_DARK_050,MOUSE_DARK_050_C12,50.31828703703704,21737.5,55.0,370.0,22.5,0.0,392.5,45.0,
MOUSE_DARK_050,MOUSE_DARK_050_C13,51.354166666666664,22185.0,45.0,397.5,67.5,0.0,465.0,20.0,
MOUSE_DARK_050,MOUSE_DARK_050_C14,52.53472222222222,22695.0,20.0,685.0,57.5,0.0,742.5,135.0,
MOUSE_DARK_050,MOUSE_DARK_050_C15,54.29976851851852,23457.5,135.0,1115.0,3295.0,0.0,4410.0,147.5,
MOUSE_DARK_050,MOUSE_DARK_050_C16,64.82060185185186,28002.5,147.5,1000.0,182.5,0.0,1182.5,100.0,
MOUSE_DARK_050,MOUSE_DARK_050_C17,67.89930555555556,29332.5,100.0,687.5,95.0,0.0,782.5,222.5,
MOUSE_DARK_050,MOUSE_DARK_050_C18,69.94212962962963,30215.0,222.5,1027.5,310.0,0.0,1337.5,27.5,
MOUSE_DARK_050,MOUSE_DARK_050_C19,73.55324074074075,31775.0,27.5,885.0,2710.0,0.0,3595.0,115.0,
MOUSE_DARK_050,MOUSE_DARK_050_C20,81.9386574074074,35397.5,115.0,490.0,195.0,0.0,685.0,50.0,
MOUSE_DARK_050,MOUSE_DARK_050_C21,83.79050925925927,36197.5,50.0,1517.5,3280.0,0.0,4797.5,32.5,
MOUSE_DARK_050,MOUSE_DARK_050_C22,95.01157407407408,41045.0,32.5,1105.0,227.5,0.0,1332.5,22.5,
MOUSE_DARK_050,MOUSE_DARK_050_C23,98.17129629629629,42410.0,22.5,432.5,312.5,0.0,745.0,22.5,
MOUSE_DARK_050,MOUSE_DARK_050_C24,99.94791666666667,43177.5,22.5,0.0,0.0,0.0,0.0,,
MOUSE_DARK_051,MOUSE_DARK_051_C1,4.542824074074074,1962.5,125.0,540.0,55.0,0.0,595.0,20.0,
MOUSE_DARK_051,MOUSE_DARK_051_C2,6.2094907407407405,2682.5,20.0,402.5,62.5,0.0,465.0,17.5,
MOUSE_DARK_051,MOUSE_DARK_051_C3,7.332175925925926,3167.5,17.5,100.0,12.5,0.0,112.5,7.5,
MOUSE_DARK_051,MOUSE_DARK_051_C4,7.633101851851852,3297.5,7.5,512.5,55.0,0.0,567.5,107.5,
MOUSE_DARK_051,MOUSE_DARK_051_C5,8.96412037037037,3872.5,107.5,725.0,1787.5,0.0,2512.5,125.0,
MOUSE_DARK_051,MOUSE_DARK_051_C6,15.028935185185185,6492.5,125.0,877.5,100.0,0.0,977.5,47.5,
MOUSE_DARK_051,MOUSE_DARK_051_C7,17.58101851851852,7595.0,47.5,257.5,22.5,0.0,280.0,62.5,
MOUSE_DARK_051,MOUSE_DARK_051_C8,18.33912037037037,7922.5,62.5,870.0,2545.0,0.0,3415.0,17.5,
MOUSE_DARK_051,MOUSE_DARK_051_C9,26.38888888888889,11400.0,17.5,1072.5,1992.5,0.0,3065.0,72.5,
MOUSE_DARK_051,MOUSE_DARK_051_C10,33.52430555555556,14482.5,72.5,980.0,2457.5,0.0,3437.5,47.5,
MOUSE_DARK_051,MOUSE_DARK_051_C11,41.64930555555556,17992.5,47.5,447.5,90.0,0.0,537.5,5.0,
MOUSE_DARK_051,MOUSE_DARK_051_C12,43.00347222222222,18577.5,5.0,197.5,55.0,0.0,252.5,22.5,
MOUSE_DARK_051,MOUSE_DARK_051_C13,43.59953703703704,18835.0,22.5,110.0,20.0,0.0,130.0,32.5,
MOUSE_DARK_051,MOUSE_DARK_051_C14,43.9525462962963,18987.5,32.5,207.5,27.5,0.0,235.0,15.0,
MOUSE_DARK_051,MOUSE_DARK_051_C15,44.57175925925926,19255.0,15.0,57.5,7.5,0.0,65.0,117.5,
MOUSE_DARK_051,MOUSE_DARK_051_C16,44.75694444444444,19335.0,117.5,647.5,985.0,0.0,1632.5,130.0,
MOUSE_DARK_051,MOUSE_DARK_051_C17,48.807870370370374,21085.0,130.0,805.0,1852.5,0.0,2657.5,12.5,
MOUSE_DARK_051,MOUSE_DARK_051_C18,55.260416666666664,23872.5,12.5,285.0,52.5,0.0,337.5,75.0,
MOUSE_DARK_051,MOUSE_DARK_051_C19,56.070601851851855,24222.5,75.0,530.0,72.5,0.0,602.5,70.0,
MOUSE_DARK_051,MOUSE_DARK_051_C20,57.638888888888886,24900.0,70.0,600.0,120.0,0.0,720.0,120.0,
MOUSE_DARK_051,MOUSE_DARK_051_C21,59.46759259259259,25690.0,120.0,965.0,720.0,0.0,1685.0,22.5,
MOUSE_DARK_051,MOUSE_DARK_051_C22,63.645833333333336,27495.0,22.5,540.0,130.0,0.0,670.0,37.5,
MOUSE_DARK_051,MOUSE_DARK_051_C23,65.2488425925926,28187.5,37.5,60.0,20.0,0.0,80.0,102.5,
MOUSE_DARK_051,MOUSE_DARK_051_C24,65.52083333333333,28305.0,102.5,792.5,220.0,0.0,1012.5,72.5,
MOUSE_DARK_051,MOUSE_DARK_051_C25,68.10185185185185,29420.0,72.5,395.0,45.0,0.0,440.0,122.5,
MOUSE_DARK_051,MOUSE_DARK_051_C26,69.28819444444444,29932.5,122.5,485.0,1147.5,0.0,1632.5,7.5,
MOUSE_DARK_051,MOUSE_DARK_051_C27,73.35069444444444,31687.5,7.5,302.5,45.0,0.0,347.5,77.5,
MOUSE_DARK_051,MOUSE_DARK_051_C28,74.1724537037037,32042.5,77.5,650.0,95.0,0.0,745.0,17.5,
MOUSE_DARK_051,MOUSE_DARK_051_C29,76.07638888888889,32865.0,17.5,490.0,1225.0,0.0,1715.0,22.5,
MOUSE_DARK_051,MOUSE_DARK_051_C30,80.08680555555556,34597.5,22.5,390.0,95.0,0.0,485.0,90.0,
MOUSE_DARK_051,MOUSE_DARK_051_C31,81.26157407407408,35105.0,90.0,1332.5,1437.5,0.0,2770.0,22.5,
MOUSE_DARK_051,MOUSE_DARK_051_C32,87.88194444444444,37965.0,22.5,130.0,25.0,0.0,155.0,15.0,
MOUSE_DARK_051,MOUSE_DARK_051_C33,88.29282407407408,38142.5,15.0,1595.0,3305.0,0.0,4900.0,55.0,
MOUSE_DARK_051,MOUSE_DARK_051_C34,99.67013888888889,43057.5,55.0,37.5,50.0,0.0,87.5,,
MOUSE_DARK_052,MOUSE_DARK_052_C1,0.005787037037037038,2.5,57.5,675.0,72.5,0.0,747.5,142.5,
MOUSE_DARK_052,MOUSE_DARK_052_C2,1.8692129629629628,807.5,142.5,1337.5,2145.0,0.0,3482.5,140.0,
MOUSE_DARK_052,MOUSE_DARK_052_C3,10.260416666666666,4432.5,140.0,1655.0,4577.5,0.0,6232.5,72.5,
MOUSE_DARK_052,MOUSE_DARK_052_C4,25.011574074074073,10805.0,72.5,1580.0,4612.5,0.0,6192.5,47.5,
MOUSE_DARK_052,MOUSE_DARK_052_C5,39.513888888888886,17070.0,47.5,540.0,4117.5,0.0,4657.5,35.0,
MOUSE_DARK_052,MOUSE_DARK_052_C6,50.405092592592595,21775.0,35.0,730.0,202.5,0.0,932.5,72.5,
MOUSE_DARK_052,MOUSE_DARK_052_C7,52.644675925925924,22742.5,72.5,575.0,92.5,0.0,667.5,32.5,
MOUSE_DARK_052,MOUSE_DARK_052_C8,54.35763888888889,23482.5,32.5,235.0,45.0,0.0,280.0,65.0,
MOUSE_DARK_052,MOUSE_DARK_052_C9,55.08101851851852,23795.0,65.0,370.0,137.5,0.0,507.5,37.5,
MOUSE_DARK_052,MOUSE_DARK_052_C10,56.40625,24367.5,37.5,152.5,60.0,0.0,212.5,35.0,
MOUSE_DARK_052,MOUSE_DARK_052_C11,56.9849537037037,24617.5,35.0,130.0,20.0,0.0,150.0,77.5,
MOUSE_DARK_052,MOUSE_DARK_052_C12,57.41319444444445,24802.5,77.5,900.0,1450.0,0.0,2350.0,95.0,
MOUSE_DARK_052,MOUSE_DARK_052_C13,63.03240740740741,27230.0,95.0,1465.0,4445.0,0.0,5910.0,112.5,
MOUSE_DARK_052,MOUSE_DARK_052_C14,76.93287037037037,33235.0,112.5,735.0,380.0,0.0,1115.0,135.0,
MOUSE_DARK_052,MOUSE_DARK_052_C15,79.77430555555556,34462.5,135.0,2007.5,2792.5,0.0,4800.0,75.0,
MOUSE_DARK_052,MOUSE_DARK_052_C16,91.19791666666667,39397.5,75.0,935.0,160.0,0.0,1095.0,62.5,
MOUSE_DARK_052,MOUSE_DARK_052_C17,93.90625,40567.5,62.5,585.0,195.0,0.0,780.0,52.5,
MOUSE_DARK_052,MOUSE_DARK_052_C18,95.85648148148148,41410.0,52.5,142.5,1595.0,0.0,1737.5,,
MOUSE_DARK_053,MOUSE_DARK_053_C1,6.012731481481481,2597.5,102.5,925.0,150.0,0.0,1075.0,115.0,
MOUSE_DARK_053,MOUSE_DARK_053_C2,8.738425925925926,3775.0,115.0,852.5,2277.5,0.0,3130.0,17.5,
MOUSE_DARK_053,MOUSE_DARK_053_C3,16.25,7020.0,17.5,1245.0,5357.5,0.0,6602.5,55.0,
MOUSE_DARK_053,MOUSE_DARK_053_C4,31.574074074074076,13640.0,55.0,1432.5,4250.0,0.0,5682.5,32.5,
MOUSE_DARK_053,MOUSE_DARK_053_C5,44.855324074074076,19377.5,32.5,642.5,85.0,0.0,727.5,70.0,
MOUSE_DARK_053,MOUSE_DARK_053_C6,46.61458333333333,20137.5,70.0,650.0,120.0,0.0,770.0,27.5,
MOUSE_DARK_053,MOUSE_DARK_053_C7,48.55902777777778,20977.5,27.5,215.0,60.0,0.0,275.0,15.0,
MOUSE_DARK_053,MOUSE_DARK_053_C8,49.25925925925926,21280.0,15.0,1025.0,2205.0,0.0,3230.0,65.0,
MOUSE_DARK_053,MOUSE_DARK_053_C9,56.770833333333336,24525.0,65.0,770.0,122.5,0.0,892.5,82.5,
MOUSE_DARK_053,MOUSE_DARK_053_C10,58.98726851851852,25482.5,82.5,490.0,100.0,0.0,590.0,147.5,
MOUSE_DARK_053,MOUSE_DARK_053_C11,60.54398148148148,26155.0,147.5,777.5,140.0,0.0,917.5,137.5,
MOUSE_DARK_053,MOUSE_DARK_053_C12,63.00925925925925,27220.0,137.5,1347.5,3377.5,0.0,4725.0,65.0,
MOUSE_DARK_053,MOUSE_DARK_053_C13,74.2650462962963,32082.5,65.0,322.5,37.5,0.0,360.0,30.0,
MOUSE_DARK_053,MOUSE_DARK_053_C14,75.2488425925926,32507.5,30.0,1090.0,692.5,0.0,1782.5,125.0,
MOUSE_DARK_053,MOUSE_DARK_053_C15,79.44444444444444,34320.0,125.0,660.0,115.0,0.0,775.0,12.5,
MOUSE_DARK_053,MOUSE_DARK_053_C16,81.52777777777777,35220.0,12.5,1242.5,2592.5,0.0,3835.0,107.5,
MOUSE_DARK_053,MOUSE_DARK_053_C17,90.43402777777779,39067.5,107.5,817.5,170.0,0.0,987.5,20.0,
MOUSE_DARK_053,MOUSE_DARK_053_C18,92.96875,40162.5,20.0,227.5,25.0,0.0,252.5,12.5,
MOUSE_DARK_053,MOUSE_DARK_053_C19,93.59953703703704,40435.0,12.5,245.0,45.0,0.0,290.0,22.5,
MOUSE_DARK_053,MOUSE_DARK_053_C20,94.29976851851852,40737.5,22.5,172.5,37.5,0.0,210.0,85.0,
MOUSE_DARK_053,MOUSE_DARK_053_C21,94.83796296296296,40970.0,85.0,265.0,1880.0,0.0,2145.0,,
MOUSE_DARK_054,MOUSE_DARK_054_C1,0.6655092592592593,287.5,115.0,367.5,42.5,0.0,410.0,42.5,
MOUSE_DARK_054,MOUSE_DARK_054_C2,1.880787037037037,812.5,42.5,962.5,10057.5,0.0,11020.0,75.0,
MOUSE_DARK_054,MOUSE_DARK_054_C3,27.488425925925924,11875.0,75.0,17.5,32.5,0.0,50.0,7.5,
MOUSE_DARK_054,MOUSE_DARK_054_C4,27.77777777777778,12000.0,7.5,490.0,80.0,0.0,570.0,52.5,
MOUSE_DARK_054,MOUSE_DARK_054_C5,29.114583333333332,12577.5,52.5,120.0,20.0,0.0,140.0,100.0,
MOUSE_DARK_054,MOUSE_DARK_054_C6,29.560185185185183,12770.0,100.0,387.5,62.5,0.0,450.0,15.0,
MOUSE_DARK_054,MOUSE_DARK_054_C7,30.833333333333336,13320.0,15.0,402.5,400.0,0.0,802.5,42.5,
MOUSE_DARK_054,MOUSE_DARK_054_C8,32.72569444444444,14137.5,42.5,810.0,2640.0,0.0,3450.0,135.0,
MOUSE_DARK_054,MOUSE_DARK_054_C9,40.81018518518518,17630.0,135.0,1442.5,317.5,0.0,1760.0,37.5,
MOUSE_DARK_054,MOUSE_DARK_054_C10,45.19675925925926,19525.0,37.5,180.0,35.0,0.0,215.0,15.0,
MOUSE_DARK_054,MOUSE_DARK_054_C11,45.78125,19777.5,15.0,122.5,30.0,0.0,152.5,27.5,
MOUSE_DARK_054,MOUSE_DARK_054_C12,46.16898148148148,19945.0,27.5,45.0,20.0,0.0,65.0,132.5,
MOUSE_DARK_054,MOUSE_DARK_054_C13,46.383101851851855,20037.5,132.5,1037.5,450.0,0.0,1487.5,60.0,
MOUSE_DARK_054,MOUSE_DARK_054_C14,50.13310185185185,21657.5,60.0,855.0,1485.0,0.0,2340.0,30.0,
MOUSE_DARK_054,MOUSE_DARK_054_C15,55.688657407407405,24057.5,30.0,357.5,100.0,0.0,457.5,57.5,
MOUSE_DARK_054,MOUSE_DARK_054_C16,56.817129629629626,24545.0,57.5,217.5,70.0,0.0,287.5,37.5,
MOUSE_DARK_054,MOUSE_DARK_054_C17,57.61574074074074,24890.0,37.5,22.5,10.0,0.0,32.5,112.5,
MOUSE_DARK_054,MOUSE_DARK_054_C18,57.77777777777777,24960.0,112.5,397.5,27.5,0.0,425.0,72.5,
MOUSE_DARK_054,MOUSE_DARK_054_C19,59.02199074074074,25497.5,72.5,732.5,1387.5,0.0,2120.0,25.0,
MOUSE_DARK_054,MOUSE_DARK_054_C20,64.09722222222223,27690.0,25.0,340.0,47.5,0.0,387.5,55.0,
MOUSE_DARK_054,MOUSE_DARK_054_C21,65.05208333333333,28102.5,55.0,140.0,137.5,0.0,277.5,15.0,
MOUSE_DARK_054,MOUSE_DARK_054_C22,65.82175925925927,28435.0,15.0,142.5,107.5,0.0,250.0,22.5,
MOUSE_DARK_054,MOUSE_DARK_054_C23,66.43518518518519,28700.0,22.5,1135.0,2430.0,0.0,3565.0,147.5,
MOUSE_DARK_054,MOUSE_DARK_054_C24,74.73958333333334,32287.5,147.5,575.0,147.5,0.0,722.5,10.0,
MOUSE_DARK_054,MOUSE_DARK_054_C25,76.75347222222221,33157.5,10.0,432.5,77.5,0.0,510.0,17.5,
MOUSE_DARK_054,MOUSE_DARK_054_C26,77.95717592592592,33677.5,17.5,107.5,10.0,0.0,117.5,95.0,
MOUSE_DARK_054,MOUSE_DARK_054_C27,78.26967592592592,33812.5,95.0,655.0,1720.0,0.0,2375.0,12.5,
MOUSE_DARK_054,MOUSE_DARK_054_C28,83.98726851851852,36282.5,12.5,277.5,27.5,0.0,305.0,45.0,
MOUSE_DARK_054,MOUSE_DARK_054_C29,84.72222222222221,36600.0,45.0,552.5,155.0,0.0,707.5,30.0,
MOUSE_DARK_054,MOUSE_DARK_054_C30,86.46412037037037,37352.5,30.0,167.5,22.5,0.0,190.0,35.0,
MOUSE_DARK_054,MOUSE_DARK_054_C31,86.97337962962963,37572.5,35.0,165.0,35.0,0.0,200.0,50.0,
MOUSE_DARK_054,MOUSE_DARK_054_C32,87.51736111111111,37807.5,50.0,25.0,10.0,0.0,35.0,35.0,
MOUSE_DARK_054,MOUSE_DARK_054_C33,87.71412037037038,37892.5,35.0,837.5,1255.0,0.0,2092.5,45.0,
MOUSE_DARK_054,MOUSE_DARK_054_C34,92.63888888888889,40020.0,45.0,182.5,52.5,0.0,235.0,82.5,
MOUSE_DARK_054,MOUSE_DARK_054_C35,93.28703703703704,40300.0,82.5,572.5,187.5,0.0,760.0,10.0,
MOUSE_DARK_054,MOUSE_DARK_054_C36,95.23726851851852,41142.5,10.0,265.0,92.5,0.0,357.5,60.0,
MOUSE_DARK_054,MOUSE_DARK_054_C37,96.08796296296296,41510.0,60.0,55.0,20.0,0.0,75.0,10.0,
MOUSE_DARK_054,MOUSE_DARK_054_C38,96.40046296296296,41645.0,10.0,155.0,35.0,0.0,190.0,45.0,
